Count,Word,Max. Freq.,Min. Freq.,This Word,Total,Key Term Score,Definition,Lexicon Entries
,ὕπτιος,4,1,"1,33","85041,67","0,0014","laid on one's back,","LSJ, Middle Liddell, Autenrieth"
,γεμόω,7,0,"1,33",85043,"0,0029",[unavailable],LSJ
,ἀρχοντίς,12,0,"1,33","85044,33","0,0045",[unavailable],LSJ
,πλάνη,7,0,"1,33","85045,67","0,0022","wandering, roaming","LSJ, Middle Liddell"
3.330,γόης,7,0,"1,33",85047,"0,0031","sorcerer, wizard","LSJ, Middle Liddell"
,ἀγρίζω,28,0,"1,33","85048,33","0,0102","inflame, irritate",LSJ
,μορφάω,12,0,"1,33","85049,67","0,0026","to shape, fashion, mould",Middle Liddell
,πνῖγος,4,1,"1,33",85051,"0,0023","choking, stifling,","LSJ, Middle Liddell"
,μαρτύρομαι,4,1,"1,33","85052,33","0,0008","call to witness, invoke","LSJ, Middle Liddell"
,ἀπεράω,4,1,"1,33","85053,67","0,0025","vomit, disgorge,",LSJ
,ἐνύπνιον,7,0,"1,33",85055,"0,0027","thing seen in sleep,","LSJ, Middle Liddell, Slater"
,ἀθλιόομαι,12,0,"1,33","85056,33","0,0066",to be made miserable,LSJ
,δορυφόρος,12,0,"1,33","85057,67","0,0041",spear-bearing,Middle Liddell
,ὁδόω,19,0,"1,33",85059,"0,0028","lead by the right way,","LSJ, Middle Liddell"
3.340,δορύφορος,12,0,"1,33","85060,33","0,0041","spear-bearing,",LSJ
,ἐπαινετέω,12,0,"1,33","85061,67","0,0059",[unavailable],LSJ
,ἀγρία,28,0,"1,33",85063,"0,0082",[unavailable],LSJ
,Καινόν,12,0,"1,33","85064,33","0,0032",the New Court,Middle Liddell
,δαιμόνιον,12,0,"1,33","85065,67","0,0026","divine Power, Divinity,","LSJ, Middle Liddell"
,Ἔχετος,19,0,"1,33",85067,"0,0055",[unavailable],Autenrieth
,μῶμαι,12,0,"1,33","85068,33","0,0026","seek after, covet",LSJ
,ἐνύπνιος,7,0,"1,33","85069,67","0,0027","in sleep, in dreams appearing,","LSJ, Middle Liddell, Autenrieth"
,τρίβω,4,1,"1,33",85071,"0,001","rub,","LSJ, Middle Liddell, Autenrieth"
,εὐνάω,7,0,"1,33","85072,33","0,0015",lay,"LSJ, Middle Liddell"
3.350,θάπτω,4,1,"1,33","85073,67","0,0007",honour with funeral rites,"LSJ, Middle Liddell, Autenrieth"
,ἀμηχανάω,12,0,"1,33",85075,"0,0044",to be,LSJ
,καίνω,12,0,"1,33","85076,33","0,0022","kill, slay","LSJ, Middle Liddell"
,σύνειμι,7,0,"1,33","85077,67","0,0014",ibo) go,"LSJ, Middle Liddell, Slater, Autenrieth"
,τοιχωρυχέω,4,1,"1,33",85079,"0,0027","dig through a wall like a thief, to be a housebreaker,","LSJ, Middle Liddell"
,τριτώ,12,0,"1,33","85080,33","0,0044",[unavailable],LSJ
,ἀπέχθομαι,7,0,"1,33","85081,67","0,0035","to be hated, incur hatred","LSJ, Middle Liddell"
,ἐξούσιος,12,0,"1,33",85083,"0,0061","stripped of property,",LSJ
,ἐπιτήκω,7,0,"1,33","85084,33","0,0047","melt upon, pour when melted over","LSJ, Middle Liddell"
,ἀγνώς,4,1,"1,33","85085,67","0,0017",unknown,"LSJ, Middle Liddell, Slater, Autenrieth"
3.360,μορφάζω,12,0,"1,33",85087,"0,0033",gesticulate,"LSJ, Middle Liddell"
,μῶν,12,0,"1,33","85088,33","0,005",surely not,"LSJ, Middle Liddell"
,ὁδάω,19,0,"1,33","85089,67","0,0025",export and sell,"LSJ, Middle Liddell"
,κλαίω,4,1,"1,33",85091,"0,0009","cry, wail, lament","LSJ, Middle Liddell, Autenrieth"
,ἐπιθυμητής,12,0,"1,33","85092,33","0,0074",one who longs for,"LSJ, Middle Liddell"
,οἰήτης,12,0,"1,33","85093,67","0,007",[unavailable],LSJ
,ἐρῆμος,4,1,"1,33",85095,"0,0006","desolate, lonely, solitary,","LSJ, Middle Liddell, Slater, Autenrieth"
,αἰνίσσομαι,4,1,"1,33","85096,33","0,0014",speakdarkly,"LSJ, Middle Liddell, Slater"
,μαρτυρέω,4,1,"1,33","85097,67","0,0006","bear witness, give evidence","LSJ, Middle Liddell, Slater"
,μορφή,12,0,"1,33",85099,"0,0026","form, shape","LSJ, Middle Liddell, Autenrieth"
3.370,Ἐλευθεραί,12,0,"1,33","85100,33","0,0044",[unavailable],LSJ
,γοάω,4,1,"1,33","85101,67","0,0014","groan, weep","LSJ, Middle Liddell, Autenrieth"
,σύστασις,4,1,"1,33",85103,"0,0016","bringing together, introduction, recommendation","LSJ, Middle Liddell"
,μυρίζω,12,0,"1,33","85104,33","0,0024",rub with ointment,"LSJ, Middle Liddell"
,ἀμηχανέω,12,0,"1,33","85105,67","0,0044",to be at a loss for,Middle Liddell
,ἄγνωστος,4,1,"1,33",85107,"0,0015",unknown,"LSJ, Middle Liddell, Slater, Autenrieth"
,ἀκροατής,4,1,"1,33","85108,33","0,0014",hearer,"LSJ, Middle Liddell"
,διπλάζω,13,0,"1,33","85109,67","0,0038","double,","LSJ, Middle Liddell"
,δεξιάζω,13,0,"1,25","85110,92","0,0021","approve,",LSJ
,ἐλεγχής,14,0,"1,25","85112,17","0,0047",worthy of reproof,"LSJ, Middle Liddell, Autenrieth"
3.380,τομάω,13,0,"1,25","85113,42","0,0046","need cutting,","LSJ, Middle Liddell"
,δεξιόομαι,5,1,"1,25","85114,67","0,001","greet with the right hand, welcome,","LSJ, Middle Liddell"
,ὁρμάζω,13,0,"1,25","85115,92","0,002",[unavailable],LSJ
,γηραιός,5,1,"1,25","85117,17","0,0021","aged, old","LSJ, Middle Liddell, Slater"
,δεξιός,13,0,"1,25","85118,42","0,0015",on the right hand,"LSJ, Middle Liddell, Slater, Autenrieth"
,ἀγωνία,8,0,"1,25","85119,67","0,0031","contest, struggle for victory","LSJ, Middle Liddell, Slater"
,οἶκος,14,0,"1,25","85120,92","0,0012","house,","LSJ, Middle Liddell, Slater, Autenrieth"
,δοξόω,13,0,"1,25","85122,17","0,0038",have the character,LSJ
,αὐλός,14,0,"1,25","85123,42","0,0034","pipe, flute, clarionet,","LSJ, Middle Liddell, Slater, Autenrieth"
,στρατηγία,8,0,"1,25","85124,67","0,0023","office of general, command","LSJ, Middle Liddell"
3.390,τομή,13,0,"1,25","85125,92","0,0048","the end left after cutting, the stump","Middle Liddell, Autenrieth"
,τομός,13,0,"1,25","85127,17","0,0046","cutting, sharp,","LSJ, Middle Liddell"
,αὐλή,14,0,"1,25","85128,42","0,0034",open court,"LSJ, Middle Liddell, Autenrieth"
,ἀγωνιάω,8,0,"1,25","85129,67","0,0028","contend eagerly, struggle","LSJ, Middle Liddell"
,θήρ,5,1,"1,25","85130,92","0,0015",beast of prey,"LSJ, Middle Liddell, Slater, Autenrieth"
,ἧλιξ,5,1,"1,25","85132,17","0,0017",of the same age,"LSJ, Middle Liddell, Autenrieth"
,δεξιά,13,0,"1,25","85133,42","0,0022","right hand,","LSJ, Middle Liddell"
,στρατηγιάω,8,0,"1,25","85134,67","0,0023",wish to be a general,"LSJ, Middle Liddell"
,κακίζω,5,1,"1,25","85135,92","0,0018","abuse, reproach","LSJ, Middle Liddell"
,δέσμη,20,0,"1,25","85137,17","0,0063","package, bundle,",LSJ
3.400,πότις,212,0,"1,21","85138,38","0,0391",[unavailable],LSJ
,χρεῖος,21,0,"1,2","85139,58","0,007",[unavailable],"LSJ, Autenrieth"
,θάλλω,9,0,"1,2","85140,78","0,0021","sprout, grow, thrive","LSJ, Middle Liddell, Slater, Autenrieth"
,γραφής,21,0,"1,2","85141,98","0,0032",[unavailable],LSJ
,χρεῖος,21,0,"1,2","85143,18","0,007","needing, in want of,","LSJ, Middle Liddell"
,νῆσος,6,1,"1,2","85144,38","0,0012","island,","LSJ, Middle Liddell, Autenrieth"
,δαπανηρός,6,1,"1,2","85145,58","0,0035","lavish, extravagant,","LSJ, Middle Liddell"
,γραφή,21,0,"1,2","85146,78","0,0034",representation by means of lines,"LSJ, Middle Liddell"
,ἐπείσειμι,9,0,"1,2","85147,98","0,0038",ibo,"LSJ, Middle Liddell"
,σῶς,14,0,"1,17","85149,15","0,0028","safe and sound, alive and well","LSJ, Middle Liddell, Slater, Autenrieth"
3.410,χάσμη,8,0,"1,17","85150,31","0,0041","yawning, gaping,","LSJ, Middle Liddell"
,ὠμός,14,0,"1,17","85151,48","0,0022","raw, crude","LSJ, Autenrieth"
,ἐκλογέω,8,0,"1,17","85152,65","0,0047","select,",LSJ
,σκοτάω,14,0,"1,17","85153,81","0,0044",their sight is darkened,LSJ
,σῶς,14,0,"1,17","85154,98","0,0028",[unavailable],LSJ
,ἐκλογή,8,0,"1,17","85156,15","0,0046","choice, selection,","LSJ, Middle Liddell"
,ἱερεία,8,0,"1,17","85157,31","0,0025","sacrifice, festival",LSJ
,ἐποίζω,8,0,"1,17","85158,48","0,0015","lament over,",LSJ
,οἰκεύς,14,0,"1,17","85159,65","0,0046","inmate of one's house,","LSJ, Middle Liddell, Autenrieth"
,χασμάω,8,0,"1,17","85160,81","0,0037","to yawn, gape wide",Middle Liddell
3.420,συμφορεύς,14,0,"1,17","85161,98","0,0029",aide-de-camp,"LSJ, Middle Liddell"
,ὦμος,14,0,"1,17","85163,15","0,0025",the shoulder with the upper arm,"LSJ, Middle Liddell, Slater, Autenrieth"
,ὠμός,14,0,"1,17","85164,31","0,0022","raw, undressed",Middle Liddell
,κεῖνος,22,0,"1,15","85165,46","0,0064","that, those","LSJ, Slater, Autenrieth"
,κεινός,22,0,"1,15","85166,61","0,0064",[unavailable],"Slater, Autenrieth"
,νεών,224,0,"1,14","85167,75","0,0315",[unavailable],LSJ
,ποτέομαι,42,0,"1,12","85168,88","0,017",[unavailable],"LSJ, Autenrieth"
,βάζω,17,0,"1,12",85170,"0,002","speak, say,","LSJ, Middle Liddell, Slater, Autenrieth"
,βοῦς,9,1,"1,12","85171,13","0,0013","bullock, bull, ox","LSJ, Middle Liddell, Slater, Autenrieth"
,ἄγη,94,0,"1,11","85172,23","0,0094",[unavailable],LSJ
3.430,ἄγη,94,0,"1,11","85173,34","0,0094","wonder, amazement,","LSJ, Middle Liddell, Autenrieth"
,ἀγή,94,0,"1,11","85174,45","0,0094",breakage:,"LSJ, Middle Liddell"
,ἀγή,94,0,"1,11","85175,55","0,0094",[unavailable],LSJ
,ὑπνόω,15,0,"1,08","85176,63","0,0036","put to sleep,","LSJ, Middle Liddell, Slater, Autenrieth"
,ἐπαινός,15,0,"1,08","85177,72","0,0038",dread,"Middle Liddell, Autenrieth"
,ἐπαινός,15,0,"1,08","85178,8","0,0038","awesome,",LSJ
,μύρον,9,0,"1,08","85179,88","0,0028","sweet oil, unguent, perfume","LSJ, Middle Liddell"
,τύχος,15,0,"1,08","85180,97","0,0025",[unavailable],"LSJ, Middle Liddell"
,πυκνάζω,15,0,"1,08","85182,05","0,0049","to be frequent,",LSJ
,ἐπιστάτης,16,0,"1,07","85183,12","0,0044",one who stands near,"LSJ, Middle Liddell, Autenrieth"
3.440,φοράς,16,0,"1,07","85184,18","0,0059","fruitful,",LSJ
,φορεύς,16,0,"1,07","85185,25","0,0049","bearer, carrier,","LSJ, Middle Liddell, Autenrieth"
,μέσης,16,0,"1,07","85186,32","0,0021",a wind between,LSJ
,ἄγος,70,0,"1,05","85187,37","0,0082",any matter of religious awe,"LSJ, Middle Liddell"
,ἄγος,70,0,"1,05","85188,43","0,0082",fragment,LSJ
,πρωτεύς,24,0,"1,05","85189,48","0,0041",eyesalve,LSJ
,μετριάζω,10,0,"1,03","85190,51","0,0023","to be moderate, keep measure","LSJ, Middle Liddell"
,μετριάω,10,0,"1,03","85191,54","0,0025",[unavailable],LSJ
,ὕειος,1,1,1,"85192,54","0,0007",of,"LSJ, Middle Liddell"
,λιμοκτονέω,1,1,1,"85193,54","0,001","treat by hunger, diet severely, starve","LSJ, Middle Liddell"
3.450,ὑπόχρυσος,1,1,1,"85194,54","0,0009",containing a mixture,"LSJ, Middle Liddell"
,φαλακρόομαι,4,0,1,"85195,54","0,0033","become bald,","LSJ, Middle Liddell"
,μαθητής,4,0,1,"85196,54","0,0012","learner, pupil","LSJ, Middle Liddell"
,ἑσμός,1,1,1,"85197,54","0,0006","that which settles,","LSJ, Middle Liddell"
,φιλογυμναστής,4,0,1,"85198,54","0,0041","fond of gymnastic exercises,","LSJ, Middle Liddell"
,μεγαλαυχέω,1,1,1,"85199,54","0,0006","boast, brag","LSJ, Middle Liddell"
,εὐγενής,1,1,1,"85200,54","0,0003",well-born,"LSJ, Middle Liddell"
,εὐλαβητέος,4,0,1,"85201,54","0,0032","verecundus,","LSJ, Middle Liddell"
,εὑρετικός,1,1,1,"85202,54","0,0008","inventive, ingenious","LSJ, Middle Liddell"
,ἀήθεια,1,1,1,"85203,54","0,0006","unaccustomedness, novelty","LSJ, Middle Liddell"
3.460,αἰνέω,1,1,1,"85204,54","0,0004","tell, speak of","LSJ, Middle Liddell, Slater, Autenrieth"
,μίασμα,1,1,1,"85205,54","0,0005","stain, defilement","LSJ, Middle Liddell"
,προσκύπτω,1,1,1,"85206,54","0,0008",stoop to,"LSJ, Middle Liddell"
,χύδην,1,1,1,"85207,54","0,0007","as if poured out, in floods","LSJ, Middle Liddell"
,Μοῦσα,1,1,1,"85208,54","0,0004","music, song","LSJ, Middle Liddell, Autenrieth"
,διαμηχανάομαι,1,1,1,"85209,54","0,0009","bring about, contrive,","LSJ, Middle Liddell"
,πτωχικός,1,1,1,"85210,54","0,0009",of,"LSJ, Middle Liddell"
,διαστέλλω,1,1,1,"85211,54","0,0005","put asunder, expand, separate,","LSJ, Middle Liddell"
,νεοσσιά,1,1,1,"85212,54","0,0006","nest of young birds,","LSJ, Middle Liddell"
,ῥίζα,1,1,1,"85213,54","0,0003",root,"LSJ, Middle Liddell, Slater, Autenrieth"
3.470,ἀμετρία,4,0,1,"85214,54","0,0023","excess, disproportion,","LSJ, Middle Liddell"
,ἀναπαύω,1,1,1,"85215,54","0,0002","make to cease, stop","LSJ, Middle Liddell, Slater, Autenrieth"
,οἰκοδομία,1,1,1,"85216,54","0,0005","building, edifice,","LSJ, Middle Liddell"
,οἰχέομαι,4,0,1,"85217,54","0,0015",[unavailable],"LSJ, Middle Liddell"
,δωδεκαταῖος,1,1,1,"85218,54","0,001","on the twelfth day, in twelve days","LSJ, Middle Liddell"
,κινδυνευτέος,1,1,1,"85219,54","0,0009",one must venture,Middle Liddell
,ὀμματόω,4,0,1,"85220,54","0,0013","furnish with eyes,","LSJ, Middle Liddell"
,ἔγκλημα,1,1,1,"85221,54","0,0003","accusation, charge","LSJ, Middle Liddell"
,σύγχυσις,1,1,1,"85222,54","0,0005","mixture, confusion, confounding","LSJ, Middle Liddell"
,εἰροπόκος,1,1,1,"85223,54","0,0009","wool-fleeced, woolly","LSJ, Middle Liddell, Autenrieth"
3.480,ὁρκόω,4,0,1,"85224,54","0,0009",make,"LSJ, Middle Liddell"
,ἐκλάμπω,1,1,1,"85225,54","0,0004",shine,"LSJ, Middle Liddell"
,κατακοσμέω,1,1,1,"85226,54","0,0005","set in order, arrange","LSJ, Middle Liddell, Autenrieth"
,ἀποικίζω,1,1,1,"85227,54","0,0005","send away from home,","LSJ, Middle Liddell, Autenrieth"
,κατοίκισις,1,1,1,"85228,54","0,0009",settlement,"LSJ, Middle Liddell"
,κεραμόω,4,0,1,"85229,54","0,0022","roof with tiles,",LSJ
,Φύλακος,9,0,1,"85230,54","0,0067",[unavailable],Autenrieth
,πάνσοφος,1,1,1,"85231,54","0,0006",most clever,"LSJ, Middle Liddell"
,ἐνδιατρίβω,1,1,1,"85232,54","0,0004",spend,"LSJ, Middle Liddell"
,κληρόνομος,4,0,1,"85233,54","0,0016",heir,LSJ
3.490,ἀριστοκρατικός,1,1,1,"85234,54","0,0006","aristocratical,","LSJ, Middle Liddell"
,ἐνόπλιος,1,1,1,"85235,54","0,0006","'martial' rhythm,","LSJ, Middle Liddell, Slater"
,ἀσπάλαθος,1,1,1,"85236,54","0,0009","spinous shrub,","LSJ, Middle Liddell"
,ἀτενής,1,1,1,"85237,54","0,0005","stretched, strained,","LSJ, Middle Liddell, Slater"
,πέλαγος,1,1,1,"85238,54","0,0002",the sea,"LSJ, Middle Liddell, Slater, Autenrieth"
,ἐπαρκέω,1,1,1,"85239,54","0,0004",to be strong enough for,"LSJ, Middle Liddell, Slater, Autenrieth"
,πέριξ,1,1,1,"85240,54","0,0004","round about, all round","LSJ, Middle Liddell"
,ἐπιταλαιπωρέω,1,1,1,"85241,54","0,001",suffer,"LSJ, Middle Liddell"
,ὑποσημαίνω,1,1,1,"85242,54","0,0007","throw out hints of, intimate,","LSJ, Middle Liddell"
,ἐπιχέω,1,1,1,"85243,54","0,0004","pour over,","LSJ, Middle Liddell, Slater, Autenrieth"
3.500,ὑψηλολογέομαι,1,1,1,"85244,54","0,0013","speak proudly,","LSJ, Middle Liddell"
,ποιπνύω,1,1,1,"85245,54","0,001","bustle about,","LSJ, Middle Liddell, Slater, Autenrieth"
,φιλέλλην,1,1,1,"85246,54","0,0007","fond of the Hellenes,","LSJ, Middle Liddell"
,ἐτός,9,0,1,"85247,54","0,0024",true,LSJ
,εὐπαιδευσία,1,1,1,"85248,54","0,0011",goodness of education,LSJ
,μεταμέλεια,1,1,1,"85249,54","0,0006","change of purpose, regret, repentance","LSJ, Middle Liddell"
,δεκέτης,1,1,1,"85250,54","0,0007","lasting ten years,","LSJ, Middle Liddell"
,ἡδύνω,1,1,1,"85251,54","0,0007",season,"LSJ, Middle Liddell"
,ψηφόω,4,0,1,"85252,54","0,0012","adorn with gems,",LSJ
,διαρπάζω,1,1,1,"85253,54","0,0003","tear in pieces,","LSJ, Middle Liddell, Autenrieth"
3.510,ἀμβλύς,1,1,1,"85254,54","0,0004","blunt, dulled, with edge","LSJ, Middle Liddell, Slater"
,σέβομαι,1,1,1,"85255,54","0,0003",feel awe,"LSJ, Middle Liddell, Autenrieth"
,ἀναιδής,1,1,1,"85256,54","0,0004","shameless,","LSJ, Middle Liddell, Slater, Autenrieth"
,ξύω,1,1,1,"85257,54","0,0006","scratch, scrape,","LSJ, Middle Liddell, Autenrieth"
,ὅμαδος,1,1,1,"85258,54","0,0008","noise, din,","LSJ, Middle Liddell, Slater, Autenrieth"
,ἐγγύθι,1,1,1,"85259,54","0,0007","hard by, near","LSJ, Middle Liddell"
,ὁμόσε,1,1,1,"85260,54","0,0004","to one and the same place,","LSJ, Middle Liddell, Autenrieth"
,ἐθελόδουλος,1,1,1,"85261,54","0,0012",serving voluntarily,"LSJ, Middle Liddell"
,συγκαθίημι,1,1,1,"85262,54","0,0007",let down with,"LSJ, Middle Liddell"
,καθέζομαι,1,1,1,"85263,54","0,0002","sit down, take one's seat","LSJ, Middle Liddell, Slater, Autenrieth"
3.520,ἀνταποδίδωμι,1,1,1,"85264,54","0,0006","give back, repay, tender in repayment","LSJ, Middle Liddell"
,συμβιβάζω,1,1,1,"85265,54","0,0008",bring together,"LSJ, Middle Liddell"
,καρδιάω,4,0,1,"85266,54","0,0011",[unavailable],LSJ
,ἀπαμύνω,1,1,1,"85267,54","0,0008","keep off, ward off,","LSJ, Middle Liddell, Autenrieth"
,καταπίμπλημι,1,1,1,"85268,54","0,0006",fill quite full,"LSJ, Middle Liddell"
,συσσίτησις,9,0,1,"85269,54","0,0058","a messing together, a public mess","LSJ, Middle Liddell"
,ἐλλιπής,1,1,1,"85270,54","0,0005","leaving out, omitting","LSJ, Middle Liddell"
,κῆδος,1,1,1,"85271,54","0,0004",care about,"LSJ, Middle Liddell, Autenrieth"
,παραβλαστάνω,1,1,1,"85272,54","0,001",sprout,"LSJ, Middle Liddell"
,ἐνίστημι,1,1,1,"85273,54","0,0002","put, place in,","LSJ, Middle Liddell"
3.530,τήθη,1,1,1,"85274,54","0,0008",grandmother,"LSJ, Middle Liddell"
,τμῆσις,1,1,1,"85275,54","0,0011","cutting,","LSJ, Middle Liddell"
,κρᾶσις,1,1,1,"85276,54","0,0004","mixing, blending","LSJ, Middle Liddell"
,κτητός,1,1,1,"85277,54","0,0007",that may be gotten,"LSJ, Middle Liddell, Autenrieth"
,πειρατέον,4,0,1,"85278,54","0,0023",one must attempt,LSJ
,περιιάπτω,4,0,1,"85279,54","0,002",wound all round,"LSJ, Middle Liddell"
,ὕπαρχος,4,0,1,"85280,54","0,0013","subordinate commander, lieutenant,","LSJ, Middle Liddell"
,ἐπιπάσσω,1,1,1,"85281,54","0,0007",sprinkle upon,"LSJ, Middle Liddell"
,πλύσις,1,1,1,"85282,54","0,0009","washing,","LSJ, Middle Liddell"
,φαρμακεύω,1,1,1,"85283,54","0,0007",administer a drug,"LSJ, Middle Liddell"
3.540,βωμολοχία,1,1,1,"85284,54","0,0006",mendicancy,"LSJ, Middle Liddell"
,μαραίνω,1,1,1,"85285,54","0,0003",quench,"LSJ, Middle Liddell"
,ἀγορανομικός,1,1,1,"85286,54","0,001",of,"LSJ, Middle Liddell"
,φλεγματώδης,1,1,1,"85287,54","0,0009","full of phlegm,","LSJ, Middle Liddell"
,προπαιδεύω,1,1,1,"85288,54","0,0011","teach beforehand,","LSJ, Middle Liddell"
,δέσποινα,1,1,1,"85289,54","0,0004","mistress, lady of the house,","LSJ, Middle Liddell, Slater, Autenrieth"
,αἰσχρολογέω,1,1,1,"85290,54","0,0011",[unavailable],"LSJ, Middle Liddell"
,μολυβδίς,1,1,1,"85291,54","0,0009",leaden weight,"LSJ, Middle Liddell"
,ἄκρων,16,0,1,"85292,54","0,0034",[unavailable],LSJ
,μυθώδης,1,1,1,"85293,54","0,0005","legendary, fabulous","LSJ, Middle Liddell"
3.550,νεανίευμα,1,1,1,"85294,54","0,0009","youthful,","LSJ, Middle Liddell"
,ῥᾳστωνέω,4,0,1,"85295,54","0,0016","grow easy, become less painful",LSJ
,διηνεκής,1,1,1,"85296,54","0,0005","continuous, unbroken,","LSJ, Middle Liddell, Autenrieth"
,σάλπιγξ,1,1,1,"85297,54","0,0003",war-trumpet,"LSJ, Middle Liddell, Autenrieth"
,θεομισής,1,1,1,"85298,54","0,0008",hated by the gods,"LSJ, Middle Liddell"
,ἀμπεχόνη,1,1,1,"85299,54","0,0007",fine shawl,"LSJ, Middle Liddell"
,ἆσθμα,4,0,1,"85300,54","0,0019",to blow,"Middle Liddell, Slater, Autenrieth"
,θηλάζω,1,1,1,"85301,54","0,0006",suckle,"LSJ, Middle Liddell"
,σκῶμμα,1,1,1,"85302,54","0,0004","jest,gibe","LSJ, Middle Liddell"
,ἄναρχος,1,1,1,"85303,54","0,0008",without head,"LSJ, Middle Liddell, Autenrieth"
3.560,οἶμος,1,1,1,"85304,54","0,0003","way, road, path,","LSJ, Middle Liddell, Slater, Autenrieth"
,σπλάγχνον,1,1,1,"85305,54","0,0003",inward parts,"LSJ, Middle Liddell, Autenrieth"
,ἀνέγγυος,1,1,1,"85306,54","0,0008","not vouched for, not accredited,","LSJ, Middle Liddell"
